FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,VALUATION,Valutazione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_VALUATION,Valutazione (NOTE_VALUATION),NOTE_EDITION,Edizione (NOTE_EDITION),UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2015,31909,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2016,32281,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2017,32974,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2018,33899,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2019,34687,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2020,32642,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2021,36133,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2022,38342,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2023,40447,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2015,31909,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2016,32281,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2017,32974,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2018,33899,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2019,34687,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2020,32642,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2021,36133,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2022,38342,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2023,40482,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,V,Prezzi correnti,N,Dati grezzi,2025M12,Dic-2025,2024,41652,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M1,Gen-2025,2022,36913,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M1,Gen-2025,2023,38143,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2015,31691,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2016,31822,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2017,32892,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2018,33468,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2019,34367,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2020,32068,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2021,35668,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2022,36800,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M6,Giu-2025,2023,38122,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2015,31691,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2016,31822,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2017,32892,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2018,33468,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2019,34367,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2020,32068,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2021,35668,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2022,36800,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2023,38151,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,B1G_B_W2_S1,Valore aggiunto,Y,"'Prezzi dell""'anno precedente'",N,Dati grezzi,2025M12,Dic-2025,2024,40890,TIPO_DATO_PIL_SEC2010__B1G_B_W2_S1_N1,Valore aggiunto:Si intende valore aggiunto a prezzi base,VAL__Y_N1,"'Prezzi dell""'anno precedente:indicano il valore di un prodotto al tempo corrente espresso ai prezzi dell""'anno precedente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2015,4445,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2016,4381,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2017,4370,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2018,4370,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2019,4318,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2020,3762,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2021,4101,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2022,4117,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M6,Giu-2025,2023,4114,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2015,4445,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2016,4381,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2017,4370,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2018,4370,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2019,4318,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2020,3762,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2021,4101,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2022,4117,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2023,4098,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,L_2020,Valori concatenati con anno di riferimento 2020,N,Dati grezzi,2025M12,Dic-2025,2024,4140,,,,,,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2021,4330,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2022,4340,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M1,Gen-2025,2023,4595,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",T_BIS__2025M1_N2,"'Edizione Gennaio 2025: Revisione generale 2024 - La serie dei dati è coerente con i ""'Conti ed aggregati economici nazionali annuali""'",,EURO,,6
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2015,3936,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2016,4021,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2017,4079,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2018,4164,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2019,4298,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
A,Annuale,ITD4,Friuli-Venezia Giulia,D21X31_C_W2_S1,Imposte al netto dei contributi ai prodotti,V,Prezzi correnti,N,Dati grezzi,2025M6,Giu-2025,2020,3762,,,VAL__V_N3,"'Prezzi correnti:l""'aggregato di interesse è espresso in valore e riflette il livello dei prezzi del periodo corrente.'",,,EURO,Euro,6,Milioni
